Local_time,Event_ID,Node,Timestamp
09:58:31,144,10.0.0.11,290422747
09:58:31,144,10.0.0.12,290423628
09:58:33,145,10.0.0.11,292422743
09:58:33,145,10.0.0.12,292423628
09:58:35,146,10.0.0.11,294422738
09:58:35,146,10.0.0.12,294423628
09:58:37,147,10.0.0.12,296423628
09:58:37,147,10.0.0.11,296422734
09:58:39,148,10.0.0.12,298423628
09:58:39,148,10.0.0.11,298422730
09:58:41,149,10.0.0.12,300423628
09:58:41,149,10.0.0.11,300422726
09:58:43,150,10.0.0.12,302423628
09:58:43,150,10.0.0.11,302422721
09:58:45,151,10.0.0.12,304423628
09:58:45,151,10.0.0.11,304422717
09:58:47,152,10.0.0.12,306423628
09:58:47,152,10.0.0.11,306422713
09:58:49,153,10.0.0.11,308422709
09:58:49,153,10.0.0.12,308423628
09:58:51,154,10.0.0.11,310422704
09:58:51,154,10.0.0.12,310423628
09:58:53,155,10.0.0.11,312422700
09:58:53,155,10.0.0.12,312423628
09:58:55,156,10.0.0.11,314422696
09:58:55,156,10.0.0.12,314423628
09:58:57,157,10.0.0.11,316422692
09:58:57,157,10.0.0.12,316423628
09:58:59,158,10.0.0.11,318422687
09:58:59,158,10.0.0.12,318423628
09:59:01,159,10.0.0.11,320422683
09:59:01,159,10.0.0.12,320423628
09:59:03,160,10.0.0.11,322422679
09:59:03,160,10.0.0.12,322423628
09:59:05,161,10.0.0.12,324423628
09:59:05,161,10.0.0.11,324422675
09:59:07,162,10.0.0.11,326422670
09:59:07,162,10.0.0.12,326423628
09:59:09,163,10.0.0.11,328422666
09:59:09,163,10.0.0.12,328423628
09:59:11,164,10.0.0.11,330422662
09:59:11,164,10.0.0.12,330423628
09:59:13,165,10.0.0.11,332422658
09:59:13,165,10.0.0.12,332423628
09:59:15,166,10.0.0.11,334422653
09:59:15,166,10.0.0.12,334423628
09:59:17,167,10.0.0.11,336422649
09:59:17,167,10.0.0.12,336423628
09:59:19,168,10.0.0.11,338422645
09:59:19,168,10.0.0.12,338423628
09:59:21,169,10.0.0.12,340423628
09:59:21,169,10.0.0.11,340422641
09:59:23,170,10.0.0.11,342422637
09:59:23,170,10.0.0.12,342423628
09:59:25,171,10.0.0.11,344422632
09:59:25,171,10.0.0.12,344423628
09:59:27,172,10.0.0.11,346422628
09:59:27,172,10.0.0.12,346423628
09:59:29,173,10.0.0.11,348422624
09:59:29,173,10.0.0.12,348423628
09:59:31,174,10.0.0.11,350422620
09:59:31,174,10.0.0.12,350423628
09:59:33,175,10.0.0.11,352422615
09:59:33,175,10.0.0.12,352423628
09:59:35,176,10.0.0.11,354422611
09:59:35,176,10.0.0.12,354423628
09:59:37,177,10.0.0.11,356422607
09:59:37,177,10.0.0.12,356423628
09:59:39,178,10.0.0.11,358422603
09:59:39,178,10.0.0.12,358423628
09:59:41,179,10.0.0.11,360422599
09:59:41,179,10.0.0.12,360423628
