Local_time,Event_ID,Node,Timestamp
10:07:04,1,10.0.0.11,141047004
10:07:04,1,10.0.0.12,141049694
10:07:06,2,10.0.0.11,143042294
10:07:06,2,10.0.0.12,143047362
10:07:08,3,10.0.0.11,145042290
10:07:08,3,10.0.0.12,145047362
10:07:10,4,10.0.0.11,147025337
10:07:10,4,10.0.0.12,147043037
10:07:12,5,10.0.0.11,149025332
10:07:12,5,10.0.0.12,149043037
10:07:14,6,10.0.0.11,151025328
10:07:14,6,10.0.0.12,151043037
10:07:16,7,10.0.0.12,153019836
10:07:16,7,10.0.0.11,153020971
10:07:18,8,10.0.0.11,155020967
10:07:18,8,10.0.0.12,155019836
10:07:20,9,10.0.0.11,157002627
10:07:20,9,10.0.0.12,157022103
10:07:22,10,10.0.0.12,159022103
10:07:22,10,10.0.0.11,159002622
10:07:24,11,10.0.0.11,161002618
10:07:24,11,10.0.0.12,161022103
10:07:26,12,10.0.0.11,163004112
10:07:26,12,10.0.0.12,163003758
10:07:28,13,10.0.0.11,165004108
10:07:28,13,10.0.0.12,165003758
10:07:30,14,10.0.0.12,167004463
10:07:30,14,10.0.0.11,167004819
10:07:32,15,10.0.0.11,169004815
10:07:32,15,10.0.0.12,169004463
10:07:34,16,10.0.0.11,171004811
10:07:34,16,10.0.0.12,171004463
10:07:36,17,10.0.0.11,173005912
10:07:36,17,10.0.0.12,173005168
10:07:38,18,10.0.0.11,175005908
10:07:38,18,10.0.0.12,175005168
10:07:40,19,10.0.0.11,177007400
10:07:40,19,10.0.0.12,177006654
10:07:42,20,10.0.0.12,179006654
10:07:42,20,10.0.0.11,179007396
10:07:44,21,10.0.0.12,181006654
10:07:44,21,10.0.0.11,181007392
10:07:46,22,10.0.0.11,183009276
10:07:46,22,10.0.0.12,183008140
10:07:48,23,10.0.0.11,185009272
10:07:48,23,10.0.0.12,185008140
10:07:50,24,10.0.0.11,187011545
10:07:50,24,10.0.0.12,187010408
10:07:52,25,10.0.0.11,189011541
10:07:52,25,10.0.0.12,189010408
10:07:54,26,10.0.0.12,191010408
10:07:54,26,10.0.0.11,191011537
10:07:56,27,10.0.0.12,193012676
10:07:56,27,10.0.0.11,193013030
10:07:58,28,10.0.0.11,195013026
10:07:58,28,10.0.0.12,195012676
