Local_time,Event_ID,Node,Timestamp
14:22:59,6,10.0.0.11,23827454
14:22:59,6,10.0.0.12,22332123
14:23:01,7,10.0.0.11,25827484
14:23:01,7,10.0.0.12,24332123
14:23:03,8,10.0.0.11,27827515
14:23:03,8,10.0.0.12,26332153
14:23:05,9,10.0.0.11,29827545
14:23:05,9,10.0.0.12,28332184
14:23:07,10,10.0.0.11,31827576
14:23:07,10,10.0.0.12,30332214
14:23:09,11,10.0.0.11,33827606
14:23:09,11,10.0.0.12,32332245
14:23:11,12,10.0.0.11,35827637
14:23:11,12,10.0.0.12,34332275
14:23:13,13,10.0.0.11,37827667
14:23:13,13,10.0.0.12,36332306
14:23:15,14,10.0.0.11,39827698
14:23:15,14,10.0.0.12,38332306
14:23:17,15,10.0.0.11,41827728
14:23:17,15,10.0.0.12,40332336
14:23:19,16,10.0.0.11,43827759
14:23:19,16,10.0.0.12,42332367
14:23:21,17,10.0.0.11,45827789
14:23:21,17,10.0.0.12,44332397
14:23:23,18,10.0.0.12,46332428
14:23:23,18,10.0.0.11,47827820
14:23:25,19,10.0.0.11,48332795
14:23:25,19,10.0.0.12,48332458
14:23:27,20,10.0.0.11,50332826
14:23:27,20,10.0.0.12,50332489
14:23:29,21,10.0.0.12,52332520
14:23:29,21,10.0.0.11,52332856
14:23:31,22,10.0.0.12,54332520
14:23:31,22,10.0.0.11,54332887
14:23:33,23,10.0.0.11,56332917
14:23:33,23,10.0.0.12,56332550
14:23:35,24,10.0.0.12,58332581
14:23:35,24,10.0.0.11,58332948
14:23:37,25,10.0.0.11,60332978
14:23:37,25,10.0.0.12,60332611
14:23:39,26,10.0.0.11,62333009
14:23:39,26,10.0.0.12,62332642
14:23:41,27,10.0.0.11,64333039
14:23:41,27,10.0.0.12,64332672
14:23:43,28,10.0.0.11,66333070
14:23:43,28,10.0.0.12,66332703
14:23:45,29,10.0.0.11,68333101
14:23:45,29,10.0.0.12,68332703
14:23:47,30,10.0.0.11,70333131
14:23:47,30,10.0.0.12,70332733
14:23:49,31,10.0.0.11,72333162
14:23:49,31,10.0.0.12,72332764
14:23:51,32,10.0.0.11,74333192
14:23:51,32,10.0.0.12,74332794
14:23:53,33,10.0.0.11,76333223
14:23:53,33,10.0.0.12,76332825
14:23:55,34,10.0.0.11,78333253
14:23:55,34,10.0.0.12,78332855
14:23:57,35,10.0.0.11,80333284
14:23:57,35,10.0.0.12,80332886
14:23:59,36,10.0.0.11,82333314
14:23:59,36,10.0.0.12,82332886
14:24:01,37,10.0.0.11,84333345
14:24:01,37,10.0.0.12,84332916
14:24:03,38,10.0.0.11,84838281
14:24:03,38,10.0.0.12,86332947
14:24:05,39,10.0.0.11,86838312
14:24:05,39,10.0.0.12,88332977
14:24:07,40,10.0.0.11,88838342
14:24:07,40,10.0.0.12,90333008
14:24:09,41,10.0.0.11,90838373
14:24:09,41,10.0.0.12,92333038
14:24:11,42,10.0.0.11,92838403
14:24:11,42,10.0.0.12,94333069
14:24:13,43,10.0.0.11,93343289
14:24:13,43,10.0.0.12,96333099
14:24:15,44,10.0.0.11,95343319
14:24:15,44,10.0.0.12,98333099
14:24:17,45,10.0.0.11,99061290
14:24:17,45,10.0.0.12,100333130
14:24:19,46,10.0.0.11,101061320
14:24:19,46,10.0.0.12,102333160
14:24:21,47,10.0.0.11,101566198
14:24:21,47,10.0.0.12,104333191
14:24:23,48,10.0.0.12,106333221
14:24:23,48,10.0.0.11,102071425
14:24:25,49,10.0.0.11,102576289
14:24:25,49,10.0.0.12,108333252
14:24:27,50,10.0.0.11,103080822
14:24:27,50,10.0.0.12,110333282
14:24:29,51,10.0.0.11,103586035
14:24:29,51,10.0.0.12,112333282
14:24:31,52,10.0.0.12,114333313
14:24:31,52,10.0.0.11,104091277
14:24:33,53,10.0.0.11,104596157
14:24:33,53,10.0.0.12,116333344
14:24:35,54,10.0.0.11,105101392
14:24:35,54,10.0.0.12,118333374
14:24:37,55,10.0.0.11,105606625
14:24:37,55,10.0.0.12,120333405
14:24:39,56,10.0.0.11,106111494
14:24:39,56,10.0.0.12,122333435
14:24:41,57,10.0.0.12,124333466
14:24:41,57,10.0.0.11,106616720
14:24:43,58,10.0.0.11,107121914
14:24:43,58,10.0.0.12,126333466
14:24:45,59,10.0.0.11,107626715
14:24:45,59,10.0.0.12,128333496
14:24:47,60,10.0.0.11,109626745
14:24:47,60,10.0.0.12,130333527
14:24:49,61,10.0.0.12,132333557
14:24:49,61,10.0.0.11,111626776
14:24:51,62,10.0.0.11,112131596
14:24:51,62,10.0.0.12,134333588
14:24:53,63,10.0.0.11,114131627
14:24:53,63,10.0.0.12,136333618
14:24:55,64,10.0.0.11,116131657
14:24:55,64,10.0.0.12,138333649
14:24:57,65,10.0.0.12,140333649
14:24:57,65,10.0.0.11,118131688
14:24:59,66,10.0.0.11,120131718
14:24:59,66,10.0.0.12,142333679
14:25:01,67,10.0.0.11,122131749
14:25:01,67,10.0.0.12,144333710
14:25:03,68,10.0.0.11,124131779
14:25:03,68,10.0.0.12,146333740
14:25:05,69,10.0.0.12,148333771
14:25:05,69,10.0.0.11,126131810
14:25:07,70,10.0.0.11,128131840
14:25:07,70,10.0.0.12,150333801
14:25:09,71,10.0.0.11,130131871
14:25:09,71,10.0.0.12,152333832
14:25:11,72,10.0.0.11,132131901
14:25:11,72,10.0.0.12,154333832
14:25:13,73,10.0.0.11,134131932
14:25:13,73,10.0.0.12,156333862
14:25:15,74,10.0.0.11,136131962
14:25:15,74,10.0.0.12,158333893
