Local_time,Event_ID,Node,Timestamp
14:16:54,1,10.0.0.11,123731384
14:16:54,1,10.0.0.12,121837952
14:16:56,2,10.0.0.11,125731415
14:16:56,2,10.0.0.12,123837982
14:16:58,3,10.0.0.11,127731445
14:16:58,3,10.0.0.12,125838013
14:17:00,4,10.0.0.11,129731476
14:17:00,4,10.0.0.12,127838043
14:17:02,5,10.0.0.11,131731506
14:17:02,5,10.0.0.12,129838074
14:17:04,6,10.0.0.11,133731537
14:17:04,6,10.0.0.12,131838104
14:17:06,7,10.0.0.11,133838511
14:17:06,7,10.0.0.12,133838104
14:17:08,8,10.0.0.11,135838542
14:17:08,8,10.0.0.12,135838135
14:17:10,9,10.0.0.11,137838572
14:17:10,9,10.0.0.12,137838165
14:17:12,10,10.0.0.11,139838603
14:17:12,10,10.0.0.12,139838196
14:17:14,11,10.0.0.12,141838226
14:17:14,11,10.0.0.11,141838633
14:17:16,12,10.0.0.12,143838257
14:17:16,12,10.0.0.11,143838664
14:17:18,13,10.0.0.11,145838694
14:17:18,13,10.0.0.12,145838287
14:17:20,14,10.0.0.11,147838725
14:17:20,14,10.0.0.12,147838318
14:17:22,15,10.0.0.11,149838756
14:17:22,15,10.0.0.12,149838318
14:17:24,16,10.0.0.11,151838786
14:17:24,16,10.0.0.12,151838348
14:17:26,17,10.0.0.11,153838817
14:17:26,17,10.0.0.12,153838379
14:17:28,18,10.0.0.11,155838847
14:17:28,18,10.0.0.12,155838409
14:17:30,19,10.0.0.11,157838878
14:17:30,19,10.0.0.12,157838440
14:17:32,20,10.0.0.11,159838908
14:17:32,20,10.0.0.12,159838470
14:17:34,21,10.0.0.11,161838939
14:17:34,21,10.0.0.12,161838501
14:17:36,22,10.0.0.11,163838969
14:17:36,22,10.0.0.12,163838531
14:17:38,23,10.0.0.11,165839000
14:17:38,23,10.0.0.12,165838531
14:17:40,24,10.0.0.11,167839030
14:17:40,24,10.0.0.12,167838562
14:17:42,25,10.0.0.11,169839061
14:17:42,25,10.0.0.12,169838593
14:17:44,26,10.0.0.11,171839091
14:17:44,26,10.0.0.12,171838623
14:17:46,27,10.0.0.12,173838654
14:17:46,27,10.0.0.11,173839122
14:17:48,28,10.0.0.12,175838684
14:17:48,28,10.0.0.11,175839152
14:17:50,29,10.0.0.11,177839183
14:17:50,29,10.0.0.12,177838715
14:17:52,30,10.0.0.11,179839213
14:17:52,30,10.0.0.12,179838745
14:17:54,31,10.0.0.11,181839244
14:17:54,31,10.0.0.12,181838745
14:17:56,32,10.0.0.11,183839274
14:17:56,32,10.0.0.12,183838776
14:17:58,33,10.0.0.11,185839305
14:17:58,33,10.0.0.12,185838806
14:18:00,34,10.0.0.11,187839335
14:18:00,34,10.0.0.12,187838837
14:18:02,35,10.0.0.11,189839366
14:18:02,35,10.0.0.12,189838867
14:18:04,36,10.0.0.11,189946231
14:18:04,36,10.0.0.12,191838898
14:18:06,37,10.0.0.11,191946262
14:18:06,37,10.0.0.12,193838928
14:18:08,38,10.0.0.11,193946292
14:18:08,38,10.0.0.12,195838928
14:18:10,39,10.0.0.11,195946323
14:18:10,39,10.0.0.12,197838959
14:18:12,40,10.0.0.11,197946353
14:18:12,40,10.0.0.12,199838989
14:18:14,41,10.0.0.11,199946384
14:18:14,41,10.0.0.12,201839020
14:18:16,42,10.0.0.11,201946414
14:18:16,42,10.0.0.12,203839050
14:18:18,43,10.0.0.11,203946445
14:18:18,43,10.0.0.12,205839081
14:18:20,44,10.0.0.11,205946476
14:18:20,44,10.0.0.12,207839111
14:18:22,45,10.0.0.11,207946506
14:18:22,45,10.0.0.12,209839142
14:18:24,46,10.0.0.11,209946537
14:18:24,46,10.0.0.12,211839142
14:18:26,47,10.0.0.11,211946567
14:18:26,47,10.0.0.12,213839172
14:18:28,48,10.0.0.11,213946598
14:18:28,48,10.0.0.12,215839203
14:18:30,49,10.0.0.11,214053024
14:18:30,49,10.0.0.12,217839233
14:18:32,50,10.0.0.11,216053055
14:18:32,50,10.0.0.12,219839264
14:18:34,51,10.0.0.11,218053085
14:18:34,51,10.0.0.12,221839294
14:18:36,52,10.0.0.12,223839325
14:18:36,52,10.0.0.11,220053085
14:18:38,53,10.0.0.12,225839355
14:18:38,53,10.0.0.11,222053116
14:18:40,54,10.0.0.12,227839355
