Local_time,Event_ID,Node,Timestamp
14:26:12,2,10.0.0.11,23319916
14:26:12,1,10.0.0.12,22054413
14:26:14,3,10.0.0.11,25319946
14:26:14,2,10.0.0.12,24054443
14:26:16,4,10.0.0.11,27319977
14:26:16,3,10.0.0.12,26054474
14:26:18,5,10.0.0.11,29320007
14:26:18,4,10.0.0.12,28054504
14:26:20,6,10.0.0.11,31320038
14:26:20,5,10.0.0.12,30054535
14:26:22,7,10.0.0.11,33320068
14:26:22,6,10.0.0.12,32054535
14:26:24,7,10.0.0.12,34054565
14:26:24,8,10.0.0.11,35320099
14:26:26,9,10.0.0.11,36055294
14:26:26,8,10.0.0.12,36054596
14:26:28,10,10.0.0.11,38055325
14:26:28,9,10.0.0.12,38054626
14:26:30,10,10.0.0.12,40054657
14:26:30,11,10.0.0.11,40055355
14:26:32,12,10.0.0.11,42055386
14:26:32,11,10.0.0.12,42054688
14:26:34,13,10.0.0.11,44055416
14:26:34,12,10.0.0.12,44054718
14:26:36,14,10.0.0.11,46055447
14:26:36,13,10.0.0.12,46054718
14:26:38,14,10.0.0.12,48054749
14:26:38,15,10.0.0.11,48055478
14:26:40,16,10.0.0.11,50055508
14:26:40,15,10.0.0.12,50054779
14:26:42,17,10.0.0.11,52055539
14:26:42,16,10.0.0.12,52054810
14:26:44,18,10.0.0.11,54055569
14:26:44,17,10.0.0.12,54054840
14:26:46,19,10.0.0.11,56055600
14:26:46,18,10.0.0.12,56054871
14:26:48,20,10.0.0.11,58055630
14:26:48,19,10.0.0.12,58054901
14:26:50,21,10.0.0.11,60055661
14:26:50,20,10.0.0.12,60054901
14:26:52,22,10.0.0.11,62055691
14:26:52,21,10.0.0.12,62054932
14:26:54,23,10.0.0.11,64055722
14:26:54,22,10.0.0.12,64054962
14:26:56,24,10.0.0.11,66055752
14:26:56,23,10.0.0.12,66054993
14:26:58,25,10.0.0.11,68055783
14:26:58,24,10.0.0.12,68055023
14:27:00,26,10.0.0.11,70055813
14:27:00,25,10.0.0.12,70055054
14:27:02,27,10.0.0.11,72055844
14:27:02,26,10.0.0.12,72055084
14:27:04,28,10.0.0.11,74055874
14:27:04,27,10.0.0.12,74055084
